user_id,isbn,rating
37310,0060391448,6
37310,0060955570,10
37310,0070212570,8
37310,0312203594,8
37310,0345361792,9
37310,0345445856,7
37310,044651652X,8
37310,0679745203,7
37310,067976397X,6
37310,0971880107,4
37311,0060927569,9
37311,0060959037,9
37311,006099486X,9
37311,0316601950,9
37311,0316782505,8
37311,0375756787,9
37311,038533334X,8
37311,0385337639,6
37311,0385722206,7
37311,0425190641,5
37311,0425191729,6
37311,0440225701,8
37311,044023722X,10
37311,044661162X,5
37311,0446612545,5
37332,0441068804,10
37332,0441328091,10
37332,0515116173,10
37333,055213144X,7
37377,0446610038,9
37377,0446610100,10
37377,0671016776,6
37377,0812580354,9
37400,0020198817,5
37400,0060830956,10
37400,0060916508,7
37400,0140043128,10
37400,0140045295,10
37400,0156332256,6
37400,0156528207,8
37400,0316769487,6
37400,0345391802,4
37400,0425164349,9
37400,0440180295,7
37400,0446310786,10
37400,0451523776,6
37400,0553210092,7
37400,0553211765,9
37400,0553212478,7
37400,0553213695,7
37400,0553265954,9
37400,0553268449,4
37400,067976402X,5
37400,0802131786,6
37400,0872860175,8
37400,0876850867,8
37400,0876853904,8
37400,0876855575,8
37400,1400033543,5
37426,0425153088,6
37426,0451160533,7
37426,0553298836,7
37426,0553583573,8
37426,067103619X,6
37426,0671036505,7
37426,0743411269,6
37431,0553240951,5
37431,0553251473,5
37447,0061094234,7
37447,0312975228,7
37447,0345379144,3
37447,0345422317,8
37447,042514545X,6
37447,0425147584,8
37447,0446602345,9
37447,0449206181,3
37447,0553263226,5
37447,0553281798,5
37454,0312966091,10
37454,0312971346,10
37454,0671021001,8
37454,0689848919,8
37493,0060951311,10
37493,0201489376,9
37493,0312195516,9
37493,0316788228,4
37493,0385471874,8
37493,0385498721,3
37493,0446364282,7
37493,0515122734,7
37493,0671648861,7
37493,0671867172,3
37493,0771079516,9
37493,0785264280,7
37512,0061020702,8
37512,0061020710,7
37512,0345361792,9
37512,0345413377,7
37512,0345424719,8
37512,038059949X,8
37512,0441003257,8
37512,0441790348,5
37512,0451451384,5
37512,0553262505,5
37512,0553273310,5
37512,0553277537,5
37512,0765342987,8
37512,0812513711,5
37512,0812513754,5
37512,0812550285,5
37512,0812550307,5
37512,0812550757,8
37512,1558746463,5
37527,0140620338,8
37527,0747532745,10
37527,0747546290,10
37527,1853260002,6
37527,2070382753,8
37527,2070408507,10
37527,2070744833,10
37527,222613459X,7
37527,22530152730,9
37527,2253030023,9
37527,2253140503,7
37527,2253140872,8
37527,2253147923,6
37527,2253150185,9
37527,2266104535,8
37527,2290302155,7
37527,2290311782,8
37527,2742743537,9
37538,0060932171,10
37538,0099245027,4
37538,0140157379,9
37538,0140248927,8
37538,0140293248,5
37538,0140621458,6
37538,0312278586,7
37538,0316769487,9
37538,034536676X,9
37538,0345404475,8
37538,037541326X,8
37538,0375705619,9
37538,0375725849,10
37538,0380713810,10
37538,0385319037,10
37538,0385335482,9
37538,0385335881,7
37538,0385336179,6
37538,0394404289,10
37538,0394839129,8
37538,0399144463,8
37538,0440226430,6
37538,044651652X,5
37538,0446601640,6
37538,0446609145,6
37538,0553575384,9
37538,0671026070,8
37538,0671664271,8
37538,0671874330,8
37538,0679434046,8
37538,0679731148,10
37538,0679731377,9
37538,0679734457,9
37538,0767906632,9
37538,0786862564,9
37538,0786884592,8
37538,0786886463,10
37538,0804111359,10
37538,0811824829,8
37538,0971880107,7
37538,1400032717,9
37538,1400033543,8
37538,1558743669,8
37538,1573228214,10
37556,0060530421,7
37556,0060938455,8
37556,0060958022,8
37556,0156005328,8
37556,0375703861,9
37556,042518336X,7
37556,0449910237,8
37556,0515119784,8
37556,0553272535,10
37556,0679735909,10
37556,0804108692,10
37556,0812967240,8
37567,0099422042,4
37567,0140018328,9
37567,0140620117,8
37567,0140620206,7
37567,0142000663,7
37567,0330351923,8
37567,0452281903,5
37567,0452283825,6
37567,0749397365,9
37567,0875421245,10
37571,0374480095,7
37571,0440404193,5
37571,0440414806,8
37571,0553213008,7
37571,0689808828,7
37573,014230218X,9
37573,0380728249,6
37573,0439136369,5
37573,0553210092,5
37573,0553560735,8
37573,0553578529,5
37573,0684857820,8
37573,0886778441,8
37584,0441003257,9
37584,0743412346,6
37584,1400031354,8
37584,1400031362,8
37584,1400034779,8
37586,015100692X,8
37586,0374172897,9
37586,0375410627,7
37586,068485466X,6
37597,0385315309,10
37597,0440168724,9
37597,044023669X,10
37605,0060987529,7
37605,0312963297,5
37605,0380718332,9
37605,0380730359,10
37605,0380730367,10
37605,0440508509,6
37605,0451459407,9
37605,0553801279,9
37623,0316666009,8
37623,0345417623,9
37623,0385511612,5
37623,0394589424,7
37623,0425099334,6
37623,0451177096,8
37623,0451183940,9
37623,0765340313,7
37623,0836204255,7
37623,0836211499,7
37623,0836212002,7
37623,0836217012,7
37623,0836218426,7
37623,0836218817,7
37623,0836220986,7
37644,006092988X,10
37644,0060987529,8
37644,0061057894,7
37644,0064401871,9
37644,0064405176,6
37644,006440630X,5
37644,006440823X,8
37644,0140386645,10
37644,014100018X,8
37644,020530902X,7
37644,0316769487,6
37644,034529873X,5
37644,0345335082,8
37644,0345350499,10
37644,0345362861,8
37644,0345368959,9
37644,0345368991,7
37644,0374525749,7
37644,0375705198,7
37644,0375706771,10
37644,0380002930,8
37644,0380718340,8
37644,0385480016,8
37644,0440219329,6
37644,0440219507,8
37644,0440219515,9
37644,0440401585,10
37644,0440405483,10
37644,0440498058,10
37644,0440940001,5
37644,0441005489,7
37644,0449702545,6
37644,0452279488,8
37644,0452282195,9
37644,0553258524,10
37644,0553258540,9
37644,0553274295,10
37644,0590457217,7
37644,0590457225,7
37644,0618219064,8
37644,067172262X,10
37644,0671722816,10
37644,0671722859,9
37644,0679737383,8
37644,0679738908,9
37644,0679801138,8
37644,0679879242,7
37644,0679879250,7
37644,0679879269,9
37644,0679882898,9
37644,067988291X,9
37644,0684195984,8
37644,0761516735,8
37644,0802132758,8
37644,0812510992,7
37644,0812558626,8
37644,0842329218,9
37644,0842329242,5
37644,0842329250,9
37644,0842329269,9
37644,0842329277,9
37644,0842329293,9
37644,084233226X,9
37644,0842332278,9
37644,0842332286,9
37644,0886878470,5
37644,1566091594,5
37654,0373834799,7
37688,0671027360,7
37688,0786915749,6
37688,0786915897,6
37688,0786916095,6
37689,0380977788,4
37689,0765342308,8
37689,0765343436,6
37691,014100374X,7
37691,0316666343,10
37691,0345404319,8
37691,055321313X,9
37691,0671880187,9
37691,1853261041,8
37693,044651652X,7
37693,0671027360,9
37693,0786883375,5
37712,0002251760,10
37712,006019491X,9
37712,0060504072,8
37712,0060540753,10
37712,0060807792,9
37712,0060924837,10
37712,0060934417,10
37712,0060952970,9
37712,0060959037,10
37712,0060987103,9
37712,0060995149,8
37712,0061097101,10
37712,0062502182,9
37712,0070212570,10
37712,0140049975,7
37712,0140086838,10
37712,0140186409,8
37712,014023313X,7
37712,014027684X,4
37712,014028009X,10
37712,014029628X,9
37712,0140434259,8
37712,0141309814,8
37712,0142001740,9
37712,0156028778,4
37712,0156453800,8
37712,0156627809,8
37712,031242227X,10
37712,0312423799,8
37712,0345367898,10
37712,0345370775,8
37712,0345397819,10
37712,0345404319,10
37712,0345425707,7
37712,0345436911,8
37712,0345442822,6
37712,0374129983,7
37712,0375406530,5
37712,0375705198,7
37712,0375727345,4
37712,0380702843,9
37712,0380778556,10
37712,0385264666,9
37712,0385319002,8
37712,0385333498,7
37712,038542017X,10
37712,0385490445,8
37712,0385491026,7
37712,0385501560,9
37712,0385503954,8
37712,0385504209,6
37712,0385720106,7
37712,0385720955,8
37712,0385721420,9
37712,0394820371,7
37712,0394825993,9
37712,0425156842,10
37712,0440212561,10
37712,0440215625,10
37712,0440217563,10
37712,0440222656,8
37712,044022425X,10
37712,0440514428,9
37712,0446310786,10
37712,0446365386,10
37712,0446532231,10
37712,0449912639,9
37712,0451191145,8
37712,0451191153,8
37712,0452274427,10
37712,0452282152,8
37712,0525945814,10
37712,055321313X,9
37712,0553213806,8
37712,0553258001,7
37712,0553279912,4
37712,0553280589,8
37712,0671027360,7
37712,0671458531,8
37712,0671510053,9
37712,0671690094,9
37712,0679429220,10
37712,0679729798,7
37712,0679736379,9
37712,0679736395,10
37712,067976402X,9
37712,0679826718,9
37712,0679833692,10
37712,0679879269,9
37712,0684801523,8
37712,068484477X,7
37712,0684867532,5
37712,0684872153,7
37712,0688170528,7
37712,0689710879,10
37712,0689710887,10
37712,0689710895,10
37712,0689711522,10
37712,0786861592,7
37712,0804111359,4
37712,0807083054,10
37712,0811801802,10
37712,0811802981,10
37712,0811811409,10
37712,0811831620,10
37712,0821772953,3
37712,0877017883,10
37712,0937611018,10
37712,140003065X,9
37712,1573229350,7
37712,1573229571,8
37745,0446605573,9
37745,067974388X,7
37790,0060502258,10
37790,0060976845,8
37790,0316168815,5
37790,0345313860,8
37790,0345351525,8
37790,0385504209,10
37790,0882893327,10
37817,0061015725,9
37817,0440236525,9
37817,0440237556,9
37817,0553582763,10
37817,0812520475,5
37822,0312983271,6
37822,0316666343,8
37822,0375706410,7
37822,0385313667,7
37822,0440221471,9
37850,8420442283,9
37850,8466304630,10
37874,0060920084,8
37874,0060977477,9
37874,0061091995,6
37874,0140167188,10
37874,0140177396,8
37874,0345395069,7
37874,0380726254,8
37874,038533303X,8
37874,0425147622,8
37874,0425149625,5
37874,0425168298,7
37874,0440221471,7
37874,0446352764,8
37874,0446519138,7
37874,0446610038,7
37874,0449221180,8
37874,0451452259,6
37874,0451527984,7
37874,0553271636,7
37874,067172262X,10
37874,0679734058,5
37874,067975833X,7
37905,0156027607,7
37905,0380789035,6
37905,044661095X,2
37905,0552142352,10
37905,0575074019,7
37929,0345303067,5
37929,0446354872,5
37929,0553572733,5
37929,0671894234,5
37929,0812505085,5
37950,000648302X,9
37950,002040400X,6
37950,0060976497,6
37950,0061013706,7
37950,0140067477,6
37950,0140067779,8
37950,0141301120,8
37950,0151005672,9
37950,0312854285,9
37950,0312857675,9
37950,0312966970,8
37950,0312983867,7
37950,0312986343,2
37950,0316107298,10
37950,0316107352,10
37950,0330336630,8
37950,0345337662,5
37950,0345339711,9
37950,0345356578,10
37950,0345384210,7
37950,034538430X,8
37950,0345386108,7
37950,0345413369,9
37950,0345415000,5
37950,0345422589,6
37950,0345423879,7
37950,0345455711,8
37950,0345459199,9
37950,0380703327,5
37950,0380703882,5
37950,038072118X,7
37950,0380800802,6
37950,0380816547,9
37950,0385333498,9
37950,038542471X,7
37950,038549081X,8
37950,0385497466,8
37950,0399501487,9
37950,0425097609,6
37950,0425100650,8
37950,0425121259,6
37950,0425124347,7
37950,0425127583,5
37950,0425130711,6
37950,0425147746,9
37950,0425152251,7
37950,0425155064,7
37950,0425158594,6
37950,042516828X,8
37950,0425175405,7
37950,0425180638,7
37950,0425182886,8
37950,0439064872,8
37950,0440118700,6
37950,044021145X,6
37950,0440214041,7
37950,0440215625,10
37950,0440220602,4
37950,044022165X,7
37950,0440223555,7
37950,0440224012,7
37950,0440224039,2
37950,0441484999,8
37950,0441552765,8
37950,044155279X,8
37950,0441790348,7
37950,0446310786,9
37950,0446349461,6
37950,0446360856,7
37950,0446600768,6
37950,0446609404,5
37950,0446679593,6
37950,044990587X,9
37950,0449908100,10
37950,0451142934,10
37950,0451150325,10
37950,0451161343,7
37950,0451163524,10
37950,0451166582,10
37950,0451167317,7
37950,0451168615,10
37950,0451172817,7
37950,0451173317,10
37950,0451176464,7
37950,0451177096,8
37950,0451180429,8
37950,0451180763,10
37950,0451190521,7
37950,0451190556,8
37950,0451190750,8
37950,0451202538,1
37950,0451526341,9
37950,0451527097,10
37950,0452279607,10
37950,0517588684,10
37950,0517595338,4
37950,0525943013,10
37950,0553106643,9
37950,0553211684,8
37950,0553250531,6
37950,0553266578,3
37950,0553280341,8
37950,0553281747,9
37950,0553284789,9
37950,0553569155,8
37950,0553578693,7
37950,0553580191,10
37950,0553582755,4
37950,060961097X,8
37950,0618002235,9
37950,0618260307,10
37950,0671011375,9
37950,0671014935,7
37950,0671028375,9
37950,0671511432,7
37950,0671656155,8
37950,0671670689,1
37950,0671695169,1
37950,067172262X,10
37950,0671722751,10
37950,0671729470,4
37950,0671743058,7
37950,0671745530,9
37950,0671758896,5
37950,0676973655,7
37950,0679726225,4
37950,0679781587,9
37950,0679893105,8
37950,0684803860,6
37950,0684841185,10
37950,0684867532,10
37950,0743424425,10
37950,074343627X,9
37950,0770421377,8
37950,0804111898,7
37950,0811833615,9
37950,0812511816,10
37950,0812513754,8
37950,0812517725,9
37950,0812523016,10
37950,0812548094,10
37950,0812550285,7
37950,0812550307,8
37950,0812551478,10
37950,0812551494,9
37950,081257639X,10
37950,0833510266,10
37950,0836214439,10
37950,0836220730,10
37950,0836228995,10
37950,0836267850,6
37950,0843948302,6
37950,0886773849,10
37950,0886774802,10
37950,0886775981,10
37950,0886776066,10
37950,0886777631,10
37950,0943233437,7
37950,0971880107,3
37950,1550541129,7
37950,155054439X,7
37950,1551668246,4
37950,1551669315,7
37950,155874262X,6
37950,1558743316,8
37950,155874424X,7
37950,1558744630,7
37950,1558746161,5
37950,155874875X,2
37950,1573220876,8
37968,0060934425,7
37968,0345342968,10
37968,0345377443,5
37968,0380730138,7
37968,0394564324,5
37968,0451160959,10
37968,0515084557,10
37968,0515090204,10
37968,0571135390,10
37968,0670820555,5
37968,0679434046,5
37968,0688177867,4
37974,006016848X,5
37974,0060929790,8
37974,0061031232,7
37974,0140119906,7
37974,0140298479,8
37974,0345372050,9
37974,0380794497,7
37974,0380802457,7
37974,0449003795,8
37974,0553575414,7
37974,067940676X,10
37974,0679417648,10
37974,0679434046,6
37974,0679435824,10
37974,0805019375,8
37974,1400031354,10
37975,0380762951,10
37975,038078520X,9
37975,0440223555,9
37975,0446400157,7
37975,051510566X,9
37975,0515120278,9
37975,055326351X,8
37989,0142001740,9
37989,0151008116,10
37989,0312195516,9
37989,0316168815,10
37989,0316710571,8
37989,0374129983,8
37989,0375700757,10
37989,0375703861,9
37989,0385475721,9
37989,0399151613,8
37989,0684848783,7
37989,0743243315,10
37989,1400032717,10
38005,0385333706,8
38005,0618219064,8
38005,067169507X,6
38005,0805210601,9
38023,0020442009,10
38023,0020442106,10
38023,0020442408,10
38023,0020442505,10
38023,0060191058,10
38023,0061000175,9
38023,0064400018,10
38023,0064404994,10
38023,0140386335,9
38023,0152050167,10
38023,015668568X,10
38023,0307001164,7
38023,0307010368,9
38023,0312201656,8
38023,0312901437,9
38023,0312924585,7
38023,0312969252,7
38023,0316150460,8
38023,0345260791,7
38023,0345342968,9
38023,0345350472,7
38023,0345356578,6
38023,0345358791,9
38023,0345360001,9
38023,0345369947,10
38023,0345377591,7
38023,0345418263,10
38023,0373834489,7
38023,0375410287,9
38023,0375753206,10
38023,0380014300,10
38023,0380719223,7
38023,0380731231,10
38023,038075889X,6
38023,0380759497,7
38023,0380778556,10
38023,0380798565,9
38023,0380820048,10
38023,0385503857,9
38023,0394556968,8
38023,0394809378,10
38023,0399149562,7
38023,0440206154,7
38023,0440802458,10
38023,0440935741,7
38023,0441005489,8
38023,0441005969,8
38023,0441006949,8
38023,0441694543,6
38023,0449219631,7
38023,0451204158,7
38023,0486264645,7
38023,0517559501,10
38023,055321313X,10
38023,0553280341,9
38023,0553280414,9
38023,0590433466,10
38023,0671017128,10
38023,0671042858,10
38023,0671047515,10
38023,0671721380,7
38023,067172519X,10
38023,0671795740,8
38023,0679722769,10
38023,0679731148,8
38023,0679752927,8
38023,0679781587,10
38023,0679843655,10
38023,0684195488,7
38023,0684803860,8
38023,0689848684,6
38023,0765342510,10
38023,0786808551,8
38023,0786881852,8
38023,0812511751,7
38023,0812512413,10
38023,0836210263,9
38023,0836218787,10
38023,0836218981,10
38023,0884042820,9
38023,0886773776,9
38023,0898799112,10
38023,0971880107,9
38023,156402976X,10
38023,1565924924,10
38023,1573225789,10
38023,1591820073,10
38023,1591821533,10
38023,1591822572,10
38023,1591822580,10
38023,1844261085,6
38023,3522128001,10
38029,0345469674,2
38029,0373226071,9
38034,0060256672,10
38034,0061097101,6
38034,0380820447,10
38034,0446524565,6
38034,0446608955,4
38034,0446610542,8
38034,0446611867,6
38034,0671702505,8
38034,0671737848,8
38034,0671776096,10
38034,0671870963,10
38034,067187098X,8
38034,0971181802,6
38081,0060194448,8
38081,044022425X,8
38081,0684853515,9
38081,0684867621,4
38081,0743211383,7
38091,0345435796,8
38091,038073320X,9
38091,0449221490,5
38091,0451183665,10
38091,0515130044,8
38091,0679433740,4
38091,0767905202,7
38162,0156252805,5
38162,1575669056,8
38169,0140088946,8
38169,0440237688,8
38169,0590553232,6
38176,0345368754,4
38176,0375701427,6
38176,044900371X,4
38176,0451522737,7
38176,0671019546,7
38176,0671776134,7
38176,0679781277,5
38176,0688152449,5
38176,0767902513,6
38176,1400031184,7
38217,0440122147,7
38217,0449134482,6
38217,0812544595,4
38248,002542730X,10
38248,0028604199,10
38248,034543014X,10
38250,0425178765,7
38250,0440236673,8
38250,0440236738,10
38250,0446612545,7
38250,0515130389,7
38250,0515134864,5
38250,0553579754,6
38250,0671657860,8
38262,0060959037,8
38273,0020125607,5
38273,0060391677,5
38273,0060392991,10
38273,0060393297,10
38273,0060976845,5
38273,0061012351,5
38273,0061030597,5
38273,0061030635,5
38273,0061032425,9
38273,0061098752,5
38273,0312976275,5
38273,0312980140,7
38273,0312983271,9
38273,0316601950,7
38273,0345368436,10
38273,0345407288,5
38273,0345413873,5
38273,0345413903,10
38273,0345428595,4
38273,0345432401,5
38273,0380714752,10
38273,0380726262,5
38273,0425155722,5
38273,0425177068,5
38273,0425178765,5
38273,0425179559,5
38273,0425179885,5
38273,0425180638,5
38273,0425182150,5
38273,0425182878,7
38273,0425182908,9
38273,0425189864,10
38273,0439104645,1
38273,0440225701,5
38273,0440236053,9
38273,044023722X,5
38273,0440414806,10
38273,0446604844,5
38273,0446608890,5
38273,0446610100,5
38273,0449003787,5
38273,0449003795,7
38273,0451198387,5
38273,0451201256,5
38273,0451201558,5
38273,0515130044,5
38273,0553271636,5
38273,0553274295,10
38273,0553278274,10
38273,0553581554,5
38273,0553582682,10
38273,0590568752,10
38273,0590568760,10
38273,0590944649,4
38273,067082982X,5
38273,067084487X,10
38273,0671020943,5
38273,067172519X,10
38273,0688077080,5
38273,0743211375,5
38273,0743410653,5
38273,0743423682,7
38273,0807508527,10
38273,0807593664,10
38273,0836204387,10
38273,0836213122,10
38273,0836217691,10
38273,0836218051,10
38273,0836218221,10
38273,0836218523,10
38273,0836218620,10
38273,0836218663,10
38273,0836218833,10
38273,0836220889,10
38273,0836221362,10
38273,0840776381,5
38273,0849911788,5
38273,0891075275,5
38273,0891076182,5
38273,0920668372,10
38273,1570820872,1
38273,189205101X,10
38281,0060512806,8
38281,0140390693,7
38281,0151008116,9
38281,0312961324,5
38281,0316666343,6
38281,0374199698,9
38281,0375703829,9
38281,0375751513,9
38281,038000321X,8
38281,0385324081,6
38281,0439064864,8
38281,0439136369,8
38281,043935806X,7
38281,0440214041,5
38281,0451166892,8
38281,0451196716,6
38281,0451450647,8
38281,0553213105,6
38281,0553294385,9
38281,0553380966,8
38281,0553580272,7
38281,0671002783,4
38281,0684859335,7
38281,0805073205,8
38281,0812502124,7
38281,0812509250,7
38281,0812524268,8
38281,0812532597,8
38281,0812532619,8
38281,0812532635,8
38281,0812533054,6
38281,0812533313,8
38281,0812550706,10
38281,0812565959,8
38281,0812575717,9
38281,8401328942,8
38281,8420432113,7
38281,8423662152,9
38281,8433969978,9
38281,8445071416,8
38281,8466303022,5
38281,8493225061,8
38281,8495501198,7
38281,8495501465,5
38281,950491036X,9
38321,2070394727,8
38345,0060184957,9
38345,0060280921,8
38345,0061098795,7
38345,0140165215,7
38389,2070363430,6
38389,3423000015,9
38409,0140071814,3
38409,0330367358,6
38409,8426449476,8
38457,0316969680,7
38457,0373483694,4
38457,0399147284,7
38457,0399148639,7
38457,0515126489,7
38457,1878424319,8
38464,0099449285,9
38464,0099468239,10
38464,0140293248,5
38464,0156027321,8
38464,0349113920,7
38464,0446310786,9
38464,0552991260,7
38464,0553271636,8
38464,0553279556,8
38464,0553280147,7
38464,0609810103,6
38464,0684803852,8
38464,0751510114,9
38464,0752844296,7
38464,0767912233,8
38464,0786867647,9
38464,1592400876,9
38464,1853816000,6
38482,0440212359,7
38482,044651652X,5
38482,0449908798,7
38482,0553564528,7
38482,0894716905,6
38503,2253057843,10
38503,2253149101,7
38524,0312980264,7
38524,0312988249,7
38524,0446611085,5
38544,0380807343,5
38544,0385493800,9
38544,0399147128,8
38544,0425190374,7
38544,0440117437,10
38544,0446691798,10
38544,0451206525,5
38544,0451208765,5
38544,0525946233,10
38544,0804105820,10
38544,1551667509,5
38555,0440539811,10
38555,3499222507,8
38556,0061000019,6
38556,0061000035,6
38556,0061000280,6
38556,0061092886,6
38556,0070212570,6
38556,0312203039,5
38556,0312978367,5
38556,0312982917,5
38556,0312983271,5
38556,0330347772,5
38556,0345433254,5
38556,0373115431,5
38556,0380731851,5
38556,0380977478,5
38556,0385490992,5
38556,044021145X,5
38556,0440225701,5
38556,044661095X,5
38556,0446667900,5
38556,0449217205,5
38556,0449221393,5
38556,0451176723,4
38556,0451184327,7
38556,055328942X,5
38556,0671681559,8
38556,0676972578,5
38556,0752848224,5
38556,0770428797,5
38556,0805060200,5
38556,0812522729,7
38556,0894803204,5
38556,1551666839,5
38556,1573225541,5
38559,0449221482,10
38559,055356160X,9
38559,0671701231,9
38589,8466305033,8
38590,0312987625,10
38590,0373484933,5
38590,0385336764,10
38590,0399149155,10
38590,0399151060,10
38590,0440212561,10
38590,0440215625,10
38590,0440217563,10
38590,044022425X,10
38590,0515136530,10
38590,0553295977,10
38595,076360013X,9
38654,038089968X,8
38654,0440219078,5
38654,0440400759,7
38654,0440404193,8
38654,0440409411,7
38654,0590442562,9
38654,0671468200,8
38654,0671525425,10
38654,0671525433,9
38654,0671606840,10
38654,0671642561,9
38654,0671690590,10
38654,0671736809,8
38654,0671736841,9
38654,0671745069,8
38654,0671745085,8
38654,067187263X,9
38654,0671872656,9
38654,0743428013,10
38660,0061052477,10
38660,0061053309,10
38660,0061054151,10
38660,0061056774,10
38660,0061057363,10
38660,0066214122,8
38660,0345381645,8
38660,0345384350,7
38660,0440204429,7
38660,0449006522,10
38660,0449006530,10
38660,0449225046,8
38660,0671025333,5
38660,0886774713,8
38660,0886775825,7
38660,0886777399,8
38661,0451157443,7
38661,0451190750,6
38661,0451523202,10
38661,0451524934,10
38661,1563246015,4
38661,156619024X,10
38674,042513329X,7
38674,0425155943,7
38679,0316037451,6
38679,0316666343,7
38679,0316899984,9
38679,0449907481,7
38679,0743203631,9
38703,0060915544,9
38703,0060916508,9
38703,0060928336,9
38703,0142001740,10
38703,0440212723,7
38703,044023574X,7
38703,0446387878,9
38703,0451160940,8
38703,0452284937,10
38703,0671617028,10
38703,155874262X,10
38703,1573225789,9
38718,0312195516,9
38718,0312971346,8
38718,0345370775,7
38718,0440234743,9
38718,0440241073,7
38718,0515129941,10
38718,055357227X,9
38718,0842332340,5
38722,0312974485,7
38722,0747549508,9
38725,0312979517,7
38725,0425157547,7
38725,0449211991,8
38725,0671036505,5
38725,0679426620,1
38762,0439064872,10
38762,0439136369,10
38762,0440225701,9
38775,0451129504,8
38775,0451179285,8
38781,0373218095,9
38781,0373226071,10
38781,037322639X,10
38781,0373272847,10
38781,0373613687,10
38781,0373710984,10
38781,0373790473,9
38781,0373790961,10
38781,038079828X,5
38781,038097536X,9
38781,0440236525,8
38781,0440236908,9
38781,0451206754,10
38781,0515115843,9
38781,0515118397,10
38781,051513225X,10
38781,0553574329,7
38781,0553581872,9
38781,0671744577,10
38781,0821762982,10
38781,0843940417,9
38781,1551662604,5
38789,0316781266,10
38789,0316782505,9
38789,0449911519,10
38789,1573229334,8
38802,0140366784,9
38802,0345410017,8
38802,0385335482,8
38802,0446611727,8
38802,0553569376,7
38802,0671880187,8
38802,0812968379,10
38818,0099387913,10
38818,0330332775,5
38818,0425146812,8
38818,0440508975,8
38818,0446532231,8
38818,1860491022,7
38832,0679742115,8
38832,0743224574,10
38832,0812885406,9
38887,0060987561,7
38887,0140254587,7
38887,0151002290,9
38887,0312272243,7
38887,0440204208,7
38887,0446674362,8
38887,0449214176,7
38887,055309503X,7
38887,0671510053,8
38899,044021145X,7
38899,0440213525,7
38899,0451153553,8
38899,077109986X,8
38899,0804106304,8
38904,0440214041,8
38904,0446600709,7
38904,0553578022,9
38904,0553582127,8
38904,0553582135,7
38922,0060191058,10
38922,0064400859,5
38922,0064405737,8
38922,0440414806,10
38922,0440967694,8
38922,0812589505,6
38933,0060987103,8
38933,0060987529,8
38933,0316097500,8
38933,0375725784,10
38933,0380816547,8
38933,0425152251,9
38933,0440215625,8
38933,0446673544,6
38933,0451156234,9
38933,0553574574,8
38933,0743262174,8
38933,0743469801,8
38933,0767905180,8
38933,0802130208,5
38933,1582430543,7
38935,0030624363,5
38935,0345314999,5
38935,0446610526,5
38950,0066214122,10
38950,0316666343,10
38950,0552546933,8
38950,0671028375,6
38950,0671774662,8
38950,0679735771,8
38950,3426614960,8
38950,3426616904,6
38950,3453866797,8
38950,3462033360,9
38950,3498020862,3
38950,3596150655,4
38950,3612275127,8
38991,0380789892,6
38991,0440234743,8
38991,0446605484,7
38991,0451202317,6
38991,0515130389,7
38994,0553283545,10
38995,0060173289,10
38995,0060175400,10
38995,0060976845,10
38995,014025448X,9
38995,0142001740,9
38995,0312319754,8
38995,0345367898,7
38995,044021145X,8
38995,0440343690,9
38995,0446671444,9
38995,0671894455,6
38995,0688151981,5
38995,0767915054,4
38995,1400030382,10
38995,1400034779,10
39087,0142001740,9
39087,0425175405,9
39087,0440226430,8
39087,067102535X,10
39087,0671534734,8
39087,0671724738,8
39106,0345354648,7
39106,042510107X,8
39106,0515136557,7
39106,0553263226,7
39133,0156586509,8
39133,0486275639,9
39133,0679416803,8
39133,1400032717,8
39134,038072751X,7
39134,0399151648,8
39134,044022165X,9
39134,0679751521,8
39159,0060809833,6
39159,0061020672,6
39159,0061054895,7
39159,0312966806,8
39159,0312980159,8
39159,0312983824,8
39159,0312986319,7
39159,0553583611,4
39159,0684801523,2
39195,0345340965,5
39195,0380769557,10
39195,0451169530,8
39195,0515110973,8
39195,0517580497,10
39195,0671681567,7
39195,0671721755,8
39219,0345435036,9
39219,0425151891,5
39219,0446610100,7
39219,0451210158,6
39219,0553563521,8
39219,0553583611,8
39219,074322535X,8
39219,0743407083,6
39219,0743412621,9
39219,0786013567,10
39219,0786889306,7
39219,080411918X,8
39219,1551662779,7
39227,0312957572,9
39227,0345359321,5
39227,0345384377,8
39227,034540288X,7
39227,0380708213,8
39227,0399148760,7
39227,042510107X,10
39227,0425143325,9
39227,042515601X,8
39227,0440236703,8
39227,0441783589,9
39227,0449220893,6
39227,044990542X,10
39227,0553269828,9
39227,055329024X,9
39227,0671528904,9
39227,0836214439,9
39241,0316578398,9
39241,0870212850,10
39265,0345310020,5
39265,0345400003,5
39265,0553580078,5
39281,006016848X,8
39281,006091646X,9
39281,0060922532,5
39281,0061009504,9
39281,0061097861,10
39281,0140133488,9
39281,0140265686,10
39281,0140270590,10
39281,0226500578,10
39281,0312313810,10
39281,0312901437,10
39281,0316089699,5
39281,0316779423,9
39281,0316782505,9
39281,0345388232,5
39281,0345422473,9
39281,0345441265,8
39281,0345445848,5
39281,0375703055,9
39281,0375727345,9
39281,0375760911,10
39281,0380718340,8
39281,0380723638,10
39281,0380725835,5
39281,0380793261,5
39281,0385486804,9
39281,0385504209,10
39281,0385508042,8
39281,0385509456,10
39281,0385511612,5
39281,0399146253,7
39281,0399148027,8
39281,0399151060,5
